iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
140,22,4.608157,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.6326
150,22,3.419675,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.7176
160,22,2.537713,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.8283
170,22,1.883216,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.9104
180,22,1.397519,3139.5566,16,3139.265,2957.3741,1555.686,15,1,30.9744
190,22,1.037087,3139.5566,16,3139.265,2957.3741,1555.686,15,1,31.045
200,22,0.769614,2978.1868,15,2978.1868,2957.3741,1555.686,15,1,31.1507
210,22,0.571124,2977.8951,15,2977.8951,2957.3741,1555.686,15,1,31.2501
220,22,0.423826,2977.8951,15,2977.8951,2957.3741,1555.686,15,1,31.3307
230,22,0.314518,2977.8951,15,2977.8951,2957.3741,1555.686,15,1,31.4327
240,22,0.233401,2977.8951,15,2977.8951,2797.6714,1487.3249,14,1,31.5068
250,22,0.173205,2977.8951,15,2977.8951,2797.6714,1487.3249,14,1,31.5925
260,22,0.128534,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,31.6497
270,22,0.095384,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,31.7512
280,22,0.070784,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,31.8397
290,22,0.052528,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,31.9116
300,22,0.038981,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,31.9895
310,22,0.028927,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.0554
320,22,0.021467,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.1032
330,22,0.01593,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.2008
340,22,0.011822,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.3128
350,22,0.008773,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.416
360,22,0.00651,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.5185
370,22,0.004831,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.5749
380,22,0.003585,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.6953
390,22,0.002661,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.8731
400,22,0.001974,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,32.9844
410,22,0.001465,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.087
420,22,0.001087,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.1542
430,22,0.000807,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.2554
440,22,0.000599,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.3579
450,22,0.000444,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.4603
460,22,0.00033,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.5884
470,22,0.000245,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.6837
480,22,0.000182,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.7802
490,22,0.000135,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.9294
500,22,0.0001,2977.8951,15,2977.8951,2797.6714,1487.3249,14,2,33.985
10,21,222.62751,2977.8951,15,2977.8951,2977.8951,1567.5195,15,2,34.1275
20,21,165.210028,2977.8951,15,2977.8951,2977.8951,1567.5195,15,2,34.1912
30,21,122.600991,2977.8951,15,2977.8951,2977.8951,1567.5195,15,4,34.2517
40,21,90.981178,2977.8951,15,2977.8951,2977.8951,1567.161,15,1,34.3115
50,21,67.516377,2977.8951,15,2977.8951,2977.8951,1567.161,15,1,34.4248
